glottocode,name,level,iso639_3,family_id,family_name,parent_id,parent_name,macroareas,countries,latitude,longitude
kyen1242,Kyenga,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tye,mand1469,Mande,kyen1241,Kyenga-Shanga,Africa,Benin;Nigeria,11.5953,3.58651
oduu1239,O'du,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyh,aust1305,Austroasiatic,pram1235,Pramic,Eurasia,Lao People's Democratic Republic;Viet Nam,19.3497,104.106
teke1281,Teke-Tsaayi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyi,atla1278,Atlantic-Congo,west2969,West Kasai-Ngounie,Africa,Congo;Gabon,-2.98028,13.8603
taid1248,Tai Do-Mene-Yo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyj,taik1256,Tai-Kadai,taim1254,Tai Muong,Eurasia,Lao People's Democratic Republic;Viet Nam,19.1801,104.938
thul1247,Thu Lao,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyl,book1242,Bookkeeping,book1242,Bookkeeping,Eurasia,Viet Nam,22.7528,104.251
komb1274,Kombai,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyn,nucl1709,Nuclear Trans New Guinea,ndei1235,Ndeiram,Papunesia,Indonesia,-5.54543,139.902
thay1248,Thaypan,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",typ,pama1250,Pama-Nyungan,thay1250,Thaypanic,Australia,Australia,-14.8292,143.324
taid1249,Tai Daeng-Meuay,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyr,taik1256,Tai-Kadai,redt1235,Red Tai,Eurasia,Lao People's Democratic Republic;Viet Nam,20.4559,104.625
tays1238,Tày Sa Pa,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tys,taik1256,Tai-Kadai,sapa1255,Sapa-Southwestern Tai,Eurasia,Viet Nam,22.295,103.805
tayt1241,Tày Tac,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyt,taik1256,Tai-Kadai,redt1235,Red Tai,Eurasia,Viet Nam,21.3831,104.008
kuaa1238,Southern Tshwa,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyu,khoe1240,Khoe-Kwadi,tshw1239,Tshwa Khoe,Africa,Botswana,-22.0237,26.0158
tuvi1240,Tuvinian,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyv,turk1311,Turkic,saya1244,Sayan,Eurasia,China;Mongolia;Russian Federation,51.7,94.36667
teke1276,Teke-Tyee,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyx,atla1278,Atlantic-Congo,inte1264,Interior Kasai-Ngounie,Africa,Congo,-3.50685,13.8668
tayy1238,Tày,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tyz,taik1256,Tai-Kadai,wenm1239,Wenma-Southwestern Tai,Eurasia,China;Viet Nam,21.6448,106.167
tanz1238,Tanzanian Sign Language,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tza,sign1238,Sign Language,deaf1237,L1 Sign Language,Africa,"Tanzania, United Republic of",-6.82431,39.127
tzel1255,"Tzeltal, Bachajón","LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzb,book1242,Bookkeeping,book1242,Bookkeeping,North America,Mexico,16.64,-92.28
tzot1262,"Tzotzil, Chamula","LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzc,book1242,Bookkeeping,book1242,Bookkeeping,North America,Mexico,16.64,-92.74
tzel1254,Tzeltal,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzh,maya1287,Mayan,tzel1253,Tzeltalan,North America,Mexico,16.6384,-92.2786
tzut1248,Tz'utujil,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzj,maya1287,Mayan,cakc1244,Cakchiquel-Tzutujil,North America,Guatemala,14.6351,-91.2012
talo1253,Talossan,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzl,arti1236,Artificial Language,arti1236,Artificial Language,North America,United States,,
cent2194,Central Moroccan Berber,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzm,afro1255,Afro-Asiatic,atla1275,Atlas Berber,Africa,Algeria;Morocco,32.7415,-2.40872
tugu1245,Tugun,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzn,aust1307,Austronesian,pera1258,Perai-Tugun-Aputai,Papunesia,Indonesia,-7.72555,126.7
tzot1259,Tzotzil,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzo,maya1287,Mayan,tzel1253,Tzeltalan,North America,Mexico,16.6362,-92.7388
tzot1260,"Tzotzil, San Andrés Larrainzar","LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzs,book1242,Bookkeeping,book1242,Bookkeeping,North America,Mexico,16.64,-92.74
tzut1249,"Tz'utujil, Western","LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzt,book1242,Bookkeeping,book1242,Bookkeeping,North America,Guatemala,,
tabr1243,Tabriak,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzx,lowe1423,Lower Sepik,kara1498,Karawarian,Papunesia,Papua New Guinea,-4.49162,143.593
tzot1264,"Tzotzil, Zinacantán","LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",tzz,book1242,Bookkeeping,book1242,Bookkeeping,North America,Mexico,16.64,-92.74
uamu1236,Uamué,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uam,uncl1493,Unclassifiable,uncl1493,Unclassifiable,South America,Brazil,-8.49999,-38.75
kuan1246,Kuan,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uan,taik1256,Tai-Kadai,sout2743,Southwestern Tai P,Eurasia,Lao People's Democratic Republic,18.0769,105.31
tair1256,Tairuma,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uar,nucl1580,Eleman,east2494,Eastern Eleman,Papunesia,Papua New Guinea,-7.94866,145.732
uban1243,Ubang,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uba,atla1278,Atlantic-Congo,bukp1239,Bukpic,Africa,Nigeria,6.40906,9.2616
ubii1238,Ubi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ubi,afro1255,Afro-Asiatic,east2710,East Chadic B.3,Africa,Chad,11.8006,18.558
buhi1243,Buhi,"LanguoidLevel(ordinal=3, id='dialect', description='any variety which is not a language')",ubl,aust1307,Austronesian,alba1269,Inland-Buhi-Daraga Bikol,Papunesia,Philippines,13.17,123.5
ubir1237,Ubir,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ubr,aust1307,Austronesian,arei1235,Are linkage,Papunesia,Papua New Guinea,-9.59044,149.396
umbu1258,Umbu-Ungu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ubu,nucl1709,Nuclear Trans New Guinea,auag1234,Aua-Gawil,Papunesia,Papua New Guinea,-5.9513,143.97
ubyk1235,Ubykh,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uby,abkh1242,Abkhaz-Adyge,abkh1242,Abkhaz-Adyge,Eurasia,Türkiye,43.67,39.67
udaa1238,Uda,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uda,atla1278,Atlantic-Congo,enwa1244,Enwang-Uda,Africa,Nigeria,4.70196,8.06562
udih1248,Udihe,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ude,tung1282,Tungusic,oroc1249,Oroch-Udihe,Eurasia,Russian Federation,46.63086,135.67762
mudu1239,Muduga,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",udg,drav1251,Dravidian,mudu1245,Muduga-Palu,Eurasia,India,11.062,76.5627
udii1243,Udi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",udi,nakh1245,Nakh-Daghestanian,udia1235,Udi-Aghwan,Eurasia,Azerbaijan;Georgia;Russian Federation,40.9,47.7236
ujir1237,Ujir,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",udj,aust1307,Austronesian,ujir1238,Ujir-Kola-Kompane,Papunesia,Indonesia,-5.69329,134.257
wuzl1236,Wuzlam,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",udl,afro1255,Afro-Asiatic,mada1300,Madaic,Africa,Cameroon,10.955,14.1378
udmu1245,Udmurt,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",udm,ural1272,Uralic,perm1256,Permian,Eurasia,Kazakhstan;Russian Federation,56.12921,52.63548
uduk1239,Uduk,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",udu,koma1264,Koman,twam1235,Komo-Uduk,Africa,Ethiopia;Sudan;South Sudan,9.16012,34.2293
kiok1239,Kioko,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ues,aust1307,Austronesian,west2847,Western Munic,Papunesia,Indonesia,-4.99012,122.951
ufim1240,Ufim,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ufi,nucl1709,Nuclear Trans New Guinea,ufim1241,Ufim-Rawa-Nahu,Papunesia,Papua New Guinea,-6.05128,146.245
ugar1238,Ugaritic,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uga,afro1255,Afro-Asiatic,ugar1239,Ugarito-Phoenician,Eurasia,Israel,35.6,35.78
kuku1281,Kuku-Ugbanh,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ugb,pama1250,Pama-Nyungan,pama1253,Paman Kuku,Australia,Australia,-13.9882,141.569
ughe1237,Ughele,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uge,aust1307,Austronesian,east2761,East New Georgia,Papunesia,Solomon Islands,-8.45725,157.341
ugan1238,Ugandan Sign Language,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ugn,sign1238,Sign Language,asli1244,ASLic,Africa,Uganda,0.2475,32.4829
ugon1239,Ugong,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ugo,sino1245,Sino-Tibetan,lolo1265,Lolo-Burmese,Eurasia,Thailand,14.93951,99.32287
urug1238,Uruguayan Sign Language,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ugy,sign1238,Sign Language,deaf1237,L1 Sign Language,South America,Uruguay,-34.5967,-56.4509
uham1238,Uhami,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uha,atla1278,Atlantic-Congo,osse1244,Osse,Africa,Nigeria,7.38143,5.68537
dama1272,Damal,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uhn,,,,,Papunesia,Indonesia,-4.17345,137.496
uigh1240,Uighur,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uig,turk1311,Turkic,uigh1243,Uyghuric,Eurasia,China;India;Kyrgyzstan;Kazakhstan;Mongolia;Pakistan;Uzbekistan,43.88,87.38
uisa1238,Uisai,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uis,sout2948,South Bougainville,buin1248,Buin,Papunesia,Papua New Guinea,-6.55533,155.706
iyiv1238,Iyive,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uiv,atla1278,Atlantic-Congo,tivi1234,Tiv-Iyive-Otanga,Africa,Cameroon;Nigeria,6.50437,9.53302
tanj1247,Rjili,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uji,atla1278,Atlantic-Congo,jili1243,Jilic,Africa,Nigeria,9.40121,6.87432
kabu1249,Kaburi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uka,sout3418,South Bird's Head,kabu1258,Kaburic,Papunesia,Indonesia,-1.92547,132.528
ukur1240,Ukuriguma,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ukg,nucl1709,Nuclear Trans New Guinea,yara1256,Yarawata-Parawen-Ukuriguma,Papunesia,Papua New Guinea,-4.94407,145.514
ukhw1241,Ukhwejo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ukh,atla1278,Atlantic-Congo,mpie1239,Mpiemo-Ukhwejo,Africa,Central African Republic,2.9095,16.267
ukra1235,Ukrainian Sign Language,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ukl,sign1238,Sign Language,cent2419,Central RSLic,Eurasia,Ukraine,50.4111,30.553
ukpe1247,Ukpe-Bayobiri,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ukp,atla1278,Atlantic-Congo,bukp1239,Bukpic,Africa,Nigeria,6.52883,9.02603
ukwa1238,Ukwa,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ukq,atla1278,Atlantic-Congo,efik1244,Efikic,Africa,Nigeria,5.59913,7.96002
ukra1253,Ukrainian,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ukr,indo1319,Indo-European,ukra1257,Ukrainian-Rusyn,Eurasia,"Belarus;Hungary;Moldova, Republic of;Poland;Romania;Russian Federation;Slovakia;Ukraine",49.796,29.945
urub1243,Urubú-Kaapor Sign Language,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uks,sign1238,Sign Language,deaf1237,L1 Sign Language,South America,Brazil,-2.54091,-46.4213
ukue1238,Ukue,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uku,atla1278,Atlantic-Congo,ukue1239,Ukue-Ehueun,Africa,Nigeria,7.41643,5.85139
ukwu1241,Ukwuani-Aboh-Ndoni,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ukw,atla1278,Atlantic-Congo,cent2417,Central-Northern Igbo,Africa,Nigeria,5.78892,6.48559
kuuk1243,Kuuk-Yak,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uky,pama1250,Pama-Nyungan,uppe1456,Upper Southwest Paman,Australia,Australia,-14.810589,141.788992
fung1245,Fungwa,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ula,atla1278,Atlantic-Congo,shir1275,Shiroro,Africa,Nigeria,10.5021,6.59138
uluk1257,Ulukwumi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ulb,atla1278,Atlantic-Congo,nucl1747,Nuclear Yoruba,Africa,Nigeria,6.4974,6.59202
ulch1241,Ulch,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ulc,tung1282,Tungusic,ulch1242,Ulchaic,Eurasia,Russian Federation,51.85209,140.29045
lule1238,Lule,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ule,,,,,South America,Argentina,-25.221839,-61.887818
usku1243,Usku,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ulf,,,,,Papunesia,Indonesia,-3.63853,140.502
ulit1238,Ulithian,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uli,aust1307,Austronesian,west2855,Western Trukic,Papunesia,"Micronesia, Federated States of",9.961388,139.603611
meri1244,Meriam,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ulk,east2503,Eastern Trans-Fly,east2503,Eastern Trans-Fly,Papunesia,Australia,-9.59575,143.773
ulla1237,Ullatan,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ull,drav1251,Dravidian,mala1541,Malayalamoid,Eurasia,India,9.46719,77.0906
ulum1237,Ulumanda',"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ulm,aust1307,Austronesian,mata1312,Matangnga-Aralle-Tabulahan,Papunesia,Indonesia,-3.00933,118.994
unse1236,Unserdeutsch,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uln,indo1319,Indo-European,glob1243,Global German,Papunesia,Australia;Papua New Guinea,-4.19566,152.183
umal1238,Uma' Lung,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ulu,aust1307,Austronesian,uppe1425,Upper Pujungan,Papunesia,Indonesia,3.25,116.5
ulwa1239,Ulwa,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",ulw,misu1242,Misumalpan,sumu1234,Sumuic,North America,Nicaragua,12.932292,-83.581467
umat1237,Umatilla,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",uma,saha1239,Sahaptian,sout1502,Southern Sahaptin,North America,United States,45.6391,-118.552
umbu1257,Umbundu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",umb,atla1278,Atlantic-Congo,kune1234,Kunene,Africa,Angola;Namibia,-12.4763,14.4148
umbi1243,Umbindhamu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",umd,pama1250,Pama-Nyungan,umbi1242,Umbindhamuic,Australia,Australia,-13.921,143.328
umbu1256,Umbuygamu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",umg,pama1250,Pama-Nyungan,coas1321,Coastal Lamalamic,Australia,Australia,-14.25876,143.6305
ukit1237,Ukit,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",umi,aust1307,Austronesian,buka1263,Bukat-Ukit-Beketan-Lugat-Lisum,Papunesia,Malaysia,2.42408,113.81962
umon1238,Umon,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",umm,atla1278,Atlantic-Congo,kohu1243,Kohumonoic,Africa,Nigeria,5.37438,8.10335
maky1235,Makyam-Kuku Naga,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",umn,sino1245,Sino-Tibetan,khia1235,Southeastern Patkaian,Eurasia,Myanmar,26.3037,95.6045
umot1240,Umotína,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",umo,boro1281,Bororoan,boro1281,Bororoan,South America,Brazil,-15.5929,-57.4192
